AQI,VIB,AccelY,GyroY,GyroZ,eCO2,CO,AccelX,AccelZ,TVOC,GyroX,label
-0.2821510516226076,-1.3308777356832997,-1.3337873979950856,-1.2633987576079548,-0.0827065223334908,-0.2887140777864668,0.435183089973139,-1.4770223143151513,-1.1425199636936418,-0.3052530856853001,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.334456606025716,-1.2633987576079548,-0.1296958381595259,-0.2881106290430297,0.435183089973139,-1.4767632811036937,-1.1415328995436942,-0.3046852433915681,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2633987576079548,-0.1062011802465083,-0.2884123534147483,0.364217113926861,-1.4785765135838984,-1.1553517976429617,-0.3047562236782846,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3337873979950856,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.5771150420656947,-1.478058447160983,-1.1523906051931188,-0.3054660265454496,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.435183089973139,-1.474172948989115,-1.1553517976429617,-0.3050401448251506,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3297721498113029,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,0.364217113926861,-1.4783174803724406,-1.1533776693430664,-0.3055370068321661,1.049878778018394,0
-0.2821510516226076,-1.3308777356832997,-1.328433733750042,-1.2633987576079548,-0.0827065223334908,-0.2887140777864668,0.364217113926861,-1.478058447160983,-1.1464682202934326,-0.3052530856853001,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.331110565872564,-1.2633987576079548,-0.0827065223334908,-0.287658042485452,0.435183089973139,-1.4772813475266091,-1.1504164768932237,-0.3044723025314186,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3291029417806726,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.364217113926861,-1.4775403807380671,-1.1514035410431709,-0.3051111251118671,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.337802646178868,-1.2633987576079548,-0.0827065223334908,-0.2875826113925223,0.364217113926861,-1.476504247892236,-1.1523906051931188,-0.3044723025314186,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3317797739031942,-1.2633987576079548,-0.1062011802465083,-0.2875071802995927,0.364217113926861,-1.4788355467953562,-1.1464682202934326,-0.3044013222447021,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3458331425464334,-1.261897225228505,-0.1531904960725434,-0.2887140777864668,0.364217113926861,-1.479094580006814,-1.1533776693430664,-0.3051111251118671,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3291029417806726,-1.2626479914182298,-0.1531904960725434,-0.2887140777864668,0.293251137880584,-1.476504247892236,-1.1553517976429617,-0.3051111251118671,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.318395613290586,-1.2641495237976794,-0.0357172065074557,-0.2887140777864668,0.364217113926861,-1.482462011755766,-1.1563388617929091,-0.3058919082657486,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3418178943626509,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.293251137880584,-1.4767632811036937,-1.169170695742229,-0.3050401448251506,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.337802646178868,-1.2626479914182298,-0.1296958381595259,-0.2851688164187742,0.293251137880584,-1.4767632811036937,-1.1444940919935374,-0.3034075982306711,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3317797739031942,-1.2626479914182298,-0.1531904960725434,-0.2887140777864668,0.293251137880584,-1.476504247892236,-1.1435070278435897,-0.3051111251118671,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3337873979950856,-1.2633987576079548,-0.1531904960725434,-0.2875071802995927,0.293251137880584,-1.4772813475266091,-1.1593000542427525,-0.3044013222447021,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3304413578419334,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,0.293251137880584,-1.4788355467953562,-1.1553517976429617,-0.3051111251118671,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3411486863320203,-1.2633987576079548,-0.1531904960725434,-0.2881860601359594,0.293251137880584,-1.479353613218272,-1.157325925942857,-0.3046852433915681,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3257569016275204,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,0.293251137880584,-1.477799413949525,-1.154364733493014,-0.3049691645384341,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.335795022086977,-1.2641495237976794,-0.1296958381595259,-0.2887140777864668,0.2222851618343061,-1.479094580006814,-1.1514035410431709,-0.3050401448251506,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3324489819338248,-1.2633987576079548,-0.0827065223334908,-0.2886386466935371,0.1513191857880282,-1.4798716796411877,-1.1464682202934326,-0.3048981842517176,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3297721498113029,-1.2633987576079548,-0.0827065223334908,-0.2887140777864668,0.2222851618343061,-1.4788355467953562,-1.1464682202934326,-0.3054660265454496,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3210724454131073,-1.2641495237976794,-0.0592118644204732,-0.2878843357642409,0.1513191857880282,-1.4767632811036937,-1.1444940919935374,-0.3045432828181351,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3324489819338248,-1.2641495237976794,-0.0827065223334908,-0.2866020071844372,0.0803532097417503,-1.4783174803724406,-1.1563388617929091,-0.3040464208111196,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3297721498113029,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.0803532097417503,-1.4775403807380671,-1.1553517976429617,-0.3051111251118671,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3371334381482378,-1.2641495237976794,-0.0827065223334908,-0.2875071802995927,0.1513191857880282,-1.4809078124870192,-1.145481156143485,-0.3044013222447021,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3324489819338248,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.0803532097417503,-1.4775403807380671,-1.1444940919935374,-0.3055370068321661,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3351258140563464,-1.2633987576079548,-0.0827065223334908,-0.2872808870208038,0.0803532097417503,-1.4785765135838984,-1.1504164768932237,-0.3043303419579856,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3297721498113029,-1.2633987576079548,-0.1062011802465083,-0.2885632156006075,0.0803532097417503,-1.479353613218272,-1.154364733493014,-0.3048272039650011,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3418178943626509,-1.2641495237976794,-0.0592118644204732,-0.2867528693702964,0.1513191857880282,-1.4785765135838984,-1.1563388617929091,-0.3041174010978361,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.337802646178868,-1.2633987576079548,-0.1296958381595259,-0.2866020071844372,0.0803532097417503,-1.4772813475266091,-1.1523906051931188,-0.3040464208111196,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.323080069504999,-1.2641495237976794,-0.1296958381595259,-0.2866774382773668,0.0803532097417503,-1.4783174803724406,-1.1563388617929091,-0.3040464208111196,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3317797739031942,-1.2633987576079548,-0.1296958381595259,-0.286828300463226,0.0803532097417503,-1.4775403807380671,-1.1602871183927,-0.3041174010978361,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.322410861474368,-1.2633987576079548,-0.1062011802465083,-0.2867528693702964,0.0803532097417503,-1.4785765135838984,-1.139558771243799,-0.3041174010978361,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2626479914182298,-0.1296958381595259,-0.2869791626490853,0.0803532097417503,-1.476245214680778,-1.1444940919935374,-0.3041883813845526,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3317797739031942,-1.2633987576079548,-0.1296958381595259,-0.2878843357642409,0.0803532097417503,-1.4783174803724406,-1.1583129900928046,-0.3046142631048516,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3384718542094989,-1.2633987576079548,-0.1296958381595259,-0.2863002828127187,0.0803532097417503,-1.4783174803724406,-1.1622612466925952,-0.3039044602376866,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3337873979950856,-1.2633987576079548,-0.1062011802465083,-0.2866020071844372,0.0803532097417503,-1.4783174803724406,-1.1612741825426476,-0.3040464208111196,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3398102702707595,-1.2633987576079548,-0.1062011802465083,-0.288261491228889,-0.0615787423508054,-1.478058447160983,-1.157325925942857,-0.3046852433915681,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3337873979950856,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,-0.1325447183970833,-1.4788355467953562,-1.1504164768932237,-0.3050401448251506,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3364642301176073,-1.2633987576079548,-0.0827065223334908,-0.2884877845076779,-0.1325447183970833,-1.47961264642973,-1.154364733493014,-0.3048272039650011,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3411486863320203,-1.2641495237976794,-0.1062011802465083,-0.2881106290430297,-0.0615787423508054,-1.4785765135838984,-1.1563388617929091,-0.3046852433915681,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3351258140563464,-1.261897225228505,-0.1531904960725434,-0.2887140777864668,-0.700272526767306,-1.4801307128526455,-1.1425199636936418,-0.3052530856853001,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3418178943626509,-1.2641495237976794,-0.0827065223334908,-0.287658042485452,-0.2035106944433612,-1.478058447160983,-1.1474552844433803,-0.3044723025314186,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.333118189964455,-1.2633987576079548,-0.1296958381595259,-0.2881106290430297,-0.0615787423508054,-1.479353613218272,-1.1464682202934326,-0.3046852433915681,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3398102702707595,-1.261897225228505,-0.1531904960725434,-0.2880351979501001,-0.1325447183970833,-1.4754681150464044,-1.1652224391424382,-0.3046142631048516,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.328433733750042,-1.2633987576079548,-0.0827065223334908,-0.2872054559278742,-0.1325447183970833,-1.479353613218272,-1.1474552844433803,-0.3042593616712691,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3304413578419334,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,-0.1325447183970833,-1.4788355467953562,-1.154364733493014,-0.3051111251118671,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3190648213212164,-1.2641495237976794,-0.1062011802465083,-0.2887140777864668,-0.2035106944433612,-1.4788355467953562,-1.154364733493014,-0.3051821053985836,1.049878778018394,0
-0.2821510516226076,-1.3308777356832997,-1.328433733750042,-1.2626479914182298,-0.1296958381595259,-0.2887140777864668,-0.2035106944433612,-1.4801307128526455,-1.1435070278435897,-0.3049691645384341,1.049878778018394,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2633987576079548,-0.1062011802465083,-0.2879597668571705,-0.2035106944433612,-1.4775403807380671,-1.1504164768932237,-0.3046142631048516,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3364642301176073,-1.2641495237976794,-0.0827065223334908,-0.2857722651622112,-0.2035106944433612,-1.4783174803724406,-1.1642353749924903,-0.3036915193775371,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2633987576079548,-0.1531904960725434,-0.2887140777864668,-0.2035106944433612,-1.4772813475266091,-1.154364733493014,-0.3052530856853001,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3337873979950856,-1.2641495237976794,-0.0827065223334908,-0.2864511449985779,-0.2035106944433612,-1.476504247892236,-1.145481156143485,-0.3039754405244031,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3197340293518467,-1.2633987576079548,-0.1296958381595259,-0.287054593742015,-0.5583405746747502,-1.4822029785443085,-1.1316622580442175,-0.3041883813845526,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.331110565872564,-1.2633987576079548,-0.1062011802465083,-0.2866774382773668,-0.2744766704896391,-1.4785765135838984,-1.1464682202934326,-0.3040464208111196,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3190648213212164,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,-0.2744766704896391,-1.4788355467953562,-1.1444940919935374,-0.3050401448251506,1.0657440894160777,0
-0.2821510516226076,-1.3129003683250189,-1.3143803651068031,-1.2491342000031815,-0.176685153985561,-0.2865265760915075,-0.2035106944433612,-1.478058447160983,-1.139558771243799,-0.3039754405244031,1.1609359578021794,0
-0.2821510516226076,-1.3308777356832997,-1.3257569016275204,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,0.293251137880584,-1.477799413949525,-1.154364733493014,-0.3049691645384341,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.335795022086977,-1.2641495237976794,-0.1296958381595259,-0.2887140777864668,0.2222851618343061,-1.479094580006814,-1.1514035410431709,-0.3050401448251506,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3324489819338248,-1.2633987576079548,-0.0827065223334908,-0.2886386466935371,0.1513191857880282,-1.4798716796411877,-1.1464682202934326,-0.3048981842517176,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3297721498113029,-1.2633987576079548,-0.0827065223334908,-0.2887140777864668,0.2222851618343061,-1.4788355467953562,-1.1464682202934326,-0.3054660265454496,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3210724454131073,-1.2641495237976794,-0.0592118644204732,-0.2878843357642409,0.1513191857880282,-1.4767632811036937,-1.1444940919935374,-0.3045432828181351,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3324489819338248,-1.2641495237976794,-0.0827065223334908,-0.2866020071844372,0.0803532097417503,-1.4783174803724406,-1.1563388617929091,-0.3040464208111196,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3297721498113029,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.0803532097417503,-1.4775403807380671,-1.1553517976429617,-0.3051111251118671,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3371334381482378,-1.2641495237976794,-0.0827065223334908,-0.2875071802995927,0.1513191857880282,-1.4809078124870192,-1.145481156143485,-0.3044013222447021,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3324489819338248,-1.2633987576079548,-0.1296958381595259,-0.2887140777864668,0.0803532097417503,-1.4775403807380671,-1.1444940919935374,-0.3055370068321661,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3351258140563464,-1.2633987576079548,-0.0827065223334908,-0.2872808870208038,0.0803532097417503,-1.4785765135838984,-1.1504164768932237,-0.3043303419579856,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3297721498113029,-1.2633987576079548,-0.1062011802465083,-0.2885632156006075,0.0803532097417503,-1.479353613218272,-1.154364733493014,-0.3048272039650011,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3418178943626509,-1.2641495237976794,-0.0592118644204732,-0.2867528693702964,0.1513191857880282,-1.4785765135838984,-1.1563388617929091,-0.3041174010978361,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.337802646178868,-1.2633987576079548,-0.1296958381595259,-0.2866020071844372,0.0803532097417503,-1.4772813475266091,-1.1523906051931188,-0.3040464208111196,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.323080069504999,-1.2641495237976794,-0.1296958381595259,-0.2866774382773668,0.0803532097417503,-1.4783174803724406,-1.1563388617929091,-0.3040464208111196,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3317797739031942,-1.2633987576079548,-0.1296958381595259,-0.286828300463226,0.0803532097417503,-1.4775403807380671,-1.1602871183927,-0.3041174010978361,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.322410861474368,-1.2633987576079548,-0.1062011802465083,-0.2867528693702964,0.0803532097417503,-1.4785765135838984,-1.139558771243799,-0.3041174010978361,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2626479914182298,-0.1296958381595259,-0.2869791626490853,0.0803532097417503,-1.476245214680778,-1.1444940919935374,-0.3041883813845526,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3317797739031942,-1.2633987576079548,-0.1296958381595259,-0.2878843357642409,0.0803532097417503,-1.4783174803724406,-1.1583129900928046,-0.3046142631048516,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3384718542094989,-1.2633987576079548,-0.1296958381595259,-0.2863002828127187,0.0803532097417503,-1.4783174803724406,-1.1622612466925952,-0.3039044602376866,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3337873979950856,-1.2633987576079548,-0.1062011802465083,-0.2866020071844372,0.0803532097417503,-1.4783174803724406,-1.1612741825426476,-0.3040464208111196,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3398102702707595,-1.2633987576079548,-0.1062011802465083,-0.288261491228889,-0.0615787423508054,-1.478058447160983,-1.157325925942857,-0.3046852433915681,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3337873979950856,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,-0.1325447183970833,-1.4788355467953562,-1.1504164768932237,-0.3050401448251506,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3364642301176073,-1.2633987576079548,-0.0827065223334908,-0.2884877845076779,-0.1325447183970833,-1.47961264642973,-1.154364733493014,-0.3048272039650011,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3411486863320203,-1.2641495237976794,-0.1062011802465083,-0.2881106290430297,-0.0615787423508054,-1.4785765135838984,-1.1563388617929091,-0.3046852433915681,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3351258140563464,-1.261897225228505,-0.1531904960725434,-0.2887140777864668,-0.700272526767306,-1.4801307128526455,-1.1425199636936418,-0.3052530856853001,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3418178943626509,-1.2641495237976794,-0.0827065223334908,-0.287658042485452,-0.2035106944433612,-1.478058447160983,-1.1474552844433803,-0.3044723025314186,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.333118189964455,-1.2633987576079548,-0.1296958381595259,-0.2881106290430297,-0.0615787423508054,-1.479353613218272,-1.1464682202934326,-0.3046852433915681,1.0816094008137611,0
-0.2821510516226076,-1.3286305647635144,-1.3398102702707595,-1.261897225228505,-0.1531904960725434,-0.2880351979501001,-0.1325447183970833,-1.4754681150464044,-1.1652224391424382,-0.3046142631048516,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.328433733750042,-1.2633987576079548,-0.0827065223334908,-0.2872054559278742,-0.1325447183970833,-1.479353613218272,-1.1474552844433803,-0.3042593616712691,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3304413578419334,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,-0.1325447183970833,-1.4788355467953562,-1.154364733493014,-0.3051111251118671,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3190648213212164,-1.2641495237976794,-0.1062011802465083,-0.2887140777864668,-0.2035106944433612,-1.4788355467953562,-1.154364733493014,-0.3051821053985836,1.049878778018394,0
-0.2821510516226076,-1.3308777356832997,-1.328433733750042,-1.2626479914182298,-0.1296958381595259,-0.2887140777864668,-0.2035106944433612,-1.4801307128526455,-1.1435070278435897,-0.3049691645384341,1.049878778018394,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2633987576079548,-0.1062011802465083,-0.2879597668571705,-0.2035106944433612,-1.4775403807380671,-1.1504164768932237,-0.3046142631048516,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3364642301176073,-1.2641495237976794,-0.0827065223334908,-0.2857722651622112,-0.2035106944433612,-1.4783174803724406,-1.1642353749924903,-0.3036915193775371,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3364642301176073,-1.2633987576079548,-0.1531904960725434,-0.2887140777864668,-0.2035106944433612,-1.4772813475266091,-1.154364733493014,-0.3052530856853001,1.0816094008137611,0
-0.2821510516226076,-1.3308777356832997,-1.3337873979950856,-1.2641495237976794,-0.0827065223334908,-0.2864511449985779,-0.2035106944433612,-1.476504247892236,-1.145481156143485,-0.3039754405244031,1.0657440894160777,0
-0.2821510516226076,-1.3286305647635144,-1.3197340293518467,-1.2633987576079548,-0.1296958381595259,-0.287054593742015,-0.5583405746747502,-1.4822029785443085,-1.1316622580442175,-0.3041883813845526,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.331110565872564,-1.2633987576079548,-0.1062011802465083,-0.2866774382773668,-0.2744766704896391,-1.4785765135838984,-1.1464682202934326,-0.3040464208111196,1.0657440894160777,0
-0.2821510516226076,-1.3308777356832997,-1.3190648213212164,-1.2633987576079548,-0.1062011802465083,-0.2887140777864668,-0.2744766704896391,-1.4788355467953562,-1.1444940919935374,-0.3050401448251506,1.0657440894160777,0
-0.2821510516226076,-1.3129003683250189,-1.3143803651068031,-1.2491342000031815,-0.176685153985561,-0.2865265760915075,-0.2035106944433612,-1.478058447160983,-1.139558771243799,-0.3039754405244031,1.1609359578021794,0
-0.2821510516226076,-1.3308777356832997,-1.3384718542094989,-1.2633987576079548,-0.1062011802465083,-0.2858476962551409,-0.2744766704896391,-1.4772813475266091,-1.1553517976429617,-0.3036915193775371,1.049878778018394,0
-0.2821510516226076,-1.3308777356832997,-1.322410861474368,-1.2633987576079548,-0.1062011802465083,-0.2886386466935371,-0.2744766704896391,-1.4798716796411877,-1.1652224391424382,-0.3048981842517176,1.0816094008137611,0
-0.2821510516226076,-1.3241362229239444,-1.333118189964455,-1.2641495237976794,-0.1062011802465083,-0.286828300463226,-0.700272526767306,-1.477799413949525,-1.145481156143485,-0.3041174010978361,1.176801269199863,0
-0.2821510516226076,-1.3286305647635144,-1.3143803651068031,-1.267152588556579,-0.1062011802465083,-0.2887140777864668,-0.7712385028135839,-1.4783174803724406,-1.1435070278435897,-0.3055370068321661,1.0340134666207104,0
-0.2821510516226076,-1.3263833938437293,-1.333118189964455,-1.2686541209360291,-0.0827065223334908,-0.2880351979501001,-0.345442646535917,-1.4819439453328502,-1.175093080641915,-0.3046142631048516,1.018148155223027,0
-0.2821510516226076,-1.3308777356832997,-1.337802646178868,-1.2641495237976794,-0.1531904960725434,-0.2883369223218186,-0.345442646535917,-1.482462011755766,-1.2037179409903973,-0.3047562236782846,1.018148155223027,0
-0.2821510516226076,-1.3308777356832997,-1.3491791826995856,-1.2641495237976794,-0.0827065223334908,-0.2886386466935371,-0.4873745986284723,-1.4280650373496202,-1.118830424094898,-0.3048981842517176,0.9864175324276596,0
-0.2621782196641837,-1.3286305647635144,-1.3552020549752597,-1.260395692849055,-0.2001798118985786,-0.2813218306793631,-0.345442646535917,-1.4441250964600063,-1.1849637221413916,-0.3015621107760422,0.9546869096322922,0
-0.2621782196641837,-1.3286305647635144,-1.337802646178868,-1.2633987576079548,-0.0827065223334908,-0.2769468272894447,-0.2035106944433612,-1.479353613218272,-1.1731189523420196,-0.2992197613143978,1.1133400236091286,0
-0.2621782196641837,-1.3286305647635144,-1.3163879891986945,-1.2649002899874044,-0.0827065223334908,-0.2715157885985114,0.0093872336954724,-1.4811668456984768,-1.1287010655943746,-0.2958836878387224,1.0816094008137611,0
-0.2621782196641837,-1.3286305647635144,-1.3337873979950856,-1.2626479914182298,-0.1296958381595259,-0.2657830255358596,0.293251137880584,-1.4894559084651278,-1.2254333522892458,-0.2917668312091656,1.1133400236091286,0
-0.2422053877057598,-1.319641881084374,-1.3398102702707595,-1.2686541209360291,-0.0357172065074557,-0.2583153473358264,0.5771150420656947,-1.4850523438703445,-1.1425199636936418,-0.2848817433976653,1.1450706464044955,0
-0.2422053877057598,-1.3308777356832997,-1.318395613290586,-1.2649002899874044,-0.0827065223334908,-0.2558261212691486,0.7190469941582505,-1.491787207368248,-1.186937850441287,-0.2779256752994485,1.049878778018394,0
-0.2422053877057598,-1.3331249066030848,-1.3110343249536511,-1.260395692849055,-0.1062011802465083,-0.253714050667119,1.002910898343362,-1.4891968752536695,-1.204705005140345,-0.2716084297816802,1.049878778018394,0
-0.2422053877057598,-1.3308777356832997,-1.323080069504999,-1.26114645903878,-0.1062011802465083,-0.2507722380428635,1.1448428504359178,-1.4700284176057898,-1.2303686730389842,-0.2623100122218191,1.1133400236091286,0
-0.2222325557473359,-1.3353720775228697,-1.3096959088923903,-1.26114645903878,-0.0827065223334908,-0.2474532699539599,1.1448428504359178,-1.467956151914127,-1.2234592239893505,-0.2509531663471795,1.018148155223027,0
-0.2222325557473359,-1.3263833938437293,-1.321741653443738,-1.2649002899874044,-0.0827065223334908,-0.2459446480953673,1.2867748025284729,-1.4609622552047656,-1.2027308768404497,-0.2453457236965762,1.1133400236091286,0
